_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
nguyen_tai_music_remix,N/A,74.3,Unknown,1.65%,92.7K,nguyen_tai_music_remix,10.9K,🇻🇳 Nguyễn Tài Remix 🇻🇳,"500,000 VND","Women's Clothing, Apparel & Accessories, Dance",92700.0,1.65,10900.0,500000.0,,74.3,"[""Women's Clothing"", 'Apparel & Accessories', 'Dance']",3,0,0,0,0,1,0,11.437134538982278,9.296609807128359,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Beauty & Fashion', 'Entertainment']",Others,True,micro | low | Others
tin30s1,N/A,74.4,Unknown,2.55%,34.5K,tin30s1,33.9K,TIN30s,"1,000,000 VND","Social News & Events, Humanities & Science",34500.0,2.55,33900.0,1000000.0,,74.4,"['Social News & Events', 'Humanities & Science']",2,0,0,0,0,1,0,10.448743588106625,10.431199791458543,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
abanhh___,N/A,88.3,Unknown,2.49%,513.1K,abanhh___,5.2K,Woagf.Ah,"8,000,000 VND","Baby, Kids & Maternity, Outfits, Lip Syncing",513100.0,2.49,5200.0,8000000.0,,88.3,"['Baby', 'Kids & Maternity', 'Outfits', 'Lip Syncing']",4,0,0,0,0,1,0,13.148227985865987,8.556606193773073,15.894952224644102,False,False,False,False,high,mid,"['Others', 'Beauty & Fashion', 'Entertainment']",Others,True,mid | high | Others
heyiamlinda,98.6,92.7,Unknown,5.34%,5.4M,heyiamlinda,1.4M,Linda Ngo,"78,930,000 VND","Other Beauty & Personal Care, Family, Comedy, Cooking & Recipes, News & Entertainment, Tech & Electronics, Beauty & Personal Care",5400000.0,5.34,1400000.0,78930000.0,98.6,92.7,"['Other Beauty & Personal Care', 'Family', 'Comedy', 'Cooking & Recipes', 'News & Entertainment', 'Tech & Electronics', 'Beauty & Personal Care']",7,0,0,0,0,0,0,15.501909696719672,14.151983508870947,18.18407195435404,True,False,True,True,high,macro,"['Others', 'Lifestyle', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
phhoanglam,100,78.6,Unknown,11.80%,104.4K,phhoanglam,33.2K,Hoàng Lâm,"500,000 VND","Pet Tips & Care, Beverages & Production",104400.0,11.8,33200.0,500000.0,100.0,78.6,"['Pet Tips & Care', 'Beverages & Production']",2,0,0,0,0,0,0,11.555994532928862,10.410335274932896,13.122365377402328,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
cachep_,N/A,83.2,Unknown,3.15%,34.9K,cachep_,31K,CÁ CHÉP,"4,000,000 VND","Travel, Daily Life, Beverages & Production",34900.0,3.15,31000.0,4000000.0,,83.2,"['Travel', 'Daily Life', 'Beverages & Production']",3,0,0,0,0,1,0,10.460270761075149,10.34177474101152,15.201805169084134,False,False,False,False,high,micro,"['Others', 'Lifestyle']",Others,True,micro | high | Others
giadinhmeomo,N/A,85.8,Unknown,0.89%,298.1K,giadinhmeomo,117.4K,Gia đình Mèo Mỡ,"3,000,000 VND","Hair Design & Care, Beauty Tutorials & Tips, Babies",298100.0,0.89,117400.0,3000000.0,,85.8,"['Hair Design & Care', 'Beauty Tutorials & Tips', 'Babies']",3,0,0,0,0,1,0,12.605187634239536,11.67335070422742,14.914123179965662,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
tranxinh1101,94.6,94.4,Unknown,8.83%,1.3M,tranxinh1101,20K,Trần Xuân Quế Trân,"4,500,000 VND","Skincare, Lip Syncing, Apps, Apparel & Accessories, Dance, Beauty & Personal Care",1300000.0,8.83,20000.0,4500000.0,94.6,94.4,"['Skincare', 'Lip Syncing', 'Apps', 'Apparel & Accessories', 'Dance', 'Beauty & Personal Care']",6,0,0,0,0,0,0,14.077875591662238,9.90353755128617,15.319588176962746,True,False,False,False,high,mid,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,mid | high | Others
janenguyen2610,93.7,87.3,Unknown,2.30%,1.5M,janenguyen2610,122.2K,Jane Nguyen,"3,000,000 VND","Life Services, DIY & Life Hacks",1500000.0,2.3,122200.0,3000000.0,93.7,87.3,"['Life Services', 'DIY & Life Hacks']",2,0,0,0,0,0,0,14.220976332738882,11.713422508992204,14.914123179965662,True,False,False,False,mid,mid,['Others'],Others,True,mid | mid | Others
myhuyendaily,N/A,84.5,Unknown,1.81%,514.9K,myhuyendaily,237.7K,My Huyền,"3,000,000 VND","Household Products, Food & Beverage, Appliances, Cooking & Recipes",514900.0,1.81,237700.0,3000000.0,,84.5,"['Household Products', 'Food & Beverage', 'Appliances', 'Cooking & Recipes']",4,0,0,0,0,1,0,13.151729928157032,12.378768860323028,14.914123179965662,False,False,True,False,mid,mid,"['Others', 'Lifestyle']",Others,True,mid | mid | Others
bu396879,N/A,73.7,Unknown,1.94%,112K,bu396879,47.1K,BU NEWS,"700,000 VND",Social News & Events,112000.0,1.94,47100.0,700000.0,,73.7,['Social News & Events'],1,0,0,0,0,1,0,11.626263078808801,10.76004951120163,13.45883704259595,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
quangdenmukbang,90.2,77.7,Unknown,2.36%,488.4K,quangdenmukbang,220K,Quang Đen,"4,000,000 VND","Other Beauty & Personal Care, Food & Beverage, Mukbang & Food Tasting, News & Entertainment, Beauty & Personal Care",488400.0,2.36,220000.0,4000000.0,90.2,77.7,"['Other Beauty & Personal Care', 'Food & Beverage', 'Mukbang & Food Tasting', 'News & Entertainment', 'Beauty & Personal Care']",5,0,0,0,0,0,0,13.098892068718637,12.301387370778713,15.201805169084134,False,False,True,False,high,micro,"['Others', 'Lifestyle', 'Entertainment', 'Beauty & Fashion']",Others,True,micro | high | Others
thomynguyen47,N/A,89.5,Unknown,0.86%,993K,thomynguyen47,385,Leo 🪼,"2,500,000 VND","Non-video Games, Outfits, Beauty Tutorials & Tips",993000.0,0.86,385.0,2500000.0,,89.5,"['Non-video Games', 'Outfits', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,13.808486950076148,5.955837369464831,14.731801689838349,True,False,False,False,mid,mid,"['Others', 'Beauty & Fashion']",Others,True,mid | mid | Others
bowallpaper,90.2,78.2,Unknown,2.31%,328.5K,bowallpaper,96.5K,ʙowᴀʟʟᴘᴀᴘᴇʀ❄,"500,000 VND","Traditional Sports, Art, Animation & Cosplay",328500.0,2.31,96500.0,500000.0,90.2,78.2,"['Traditional Sports', 'Art', 'Animation & Cosplay']",3,0,0,0,0,0,0,12.7022951610422,11.477308649967686,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
utthuongnguyen,91.8,74.2,Unknown,6.94%,84.7K,utthuongnguyen,95.8K,Út Thương Nguyễn,"1,000,000 VND","Food Display & Reviews, Home & Garden, Travel",84700.0,6.94,95800.0,1000000.0,91.8,74.2,"['Food Display & Reviews', 'Home & Garden', 'Travel']",3,0,0,0,0,0,0,11.346882686945893,11.470028402317833,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
thangthichcau,N/A,72.6,Unknown,2.12%,119.4K,thangthichcau,246.4K,Thắng Thích Câu,"1,500,000 VND","Fishing, Hunting, & Camping",119400.0,2.12,246400.0,1500000.0,,72.6,"['Fishing', 'Hunting', '& Camping']",3,0,0,0,0,1,0,11.690242855114947,12.414715569074824,14.220976332738882,False,False,True,False,mid,micro,['Others'],Others,True,micro | mid | Others
septhuan.gosen,N/A,69.8,Unknown,2.47%,133.8K,septhuan.gosen,14K,Sếp Thuận Gosen,88 VND,"Traditional Sports, Daily Life",133800.0,2.47,14000.0,88.0,,69.8,"['Traditional Sports', 'Daily Life']",2,0,0,0,0,1,0,11.80410890048989,9.546884034617925,4.48863636973214,False,False,False,False,low,micro,"['Others', 'Lifestyle']",Others,True,micro | low | Others
tram.tintuc,N/A,75.8,Unknown,6.25%,41.9K,tram.tintuc,236.5K,Trạm Tin Tức - CB,"500,000 VND",Social News & Events,41900.0,6.25,236500.0,500000.0,,75.8,['Social News & Events'],1,0,0,0,0,1,0,10.643064971973882,12.373707715234994,13.122365377402328,False,False,True,False,low,micro,['Others'],Others,True,micro | low | Others
ruaxebaton,N/A,73.9,Unknown,0.84%,290.5K,ruaxebaton,9.9K,Rửa xe bất ổn,"2,631,000 VND","Vehicle & Transportation, Automobiles, Household Products, Health",290500.0,0.84,9900.0,2631000.0,,73.9,"['Vehicle & Transportation', 'Automobiles', 'Household Products', 'Health']",4,0,0,0,0,1,0,12.57936229760897,9.200391041122515,14.782874940105977,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
startenglishwithlouise,N/A,75.7,Unknown,5.16%,426.4K,startenglishwithlouise,1K,StartEnglish,"3,000,000 VND",Career Development,426400.0,5.16,1000.0,3000000.0,,75.7,['Career Development'],1,0,0,0,0,1,0,12.963135497046782,6.90875477931522,14.914123179965662,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
maggiemaggievn,N/A,N/A,Unknown,2.65%,96.9K,maggiemaggievn,4.6K,Maggie Maggie I Book Author,"4,000,000 VND","Career Development, Apps, News & Entertainment",96900.0,2.65,4600.0,4000000.0,,,"['Career Development', 'Apps', 'News & Entertainment']",3,0,0,0,0,1,1,11.481445117743048,8.434028950155469,15.201805169084134,False,False,False,False,high,micro,"['Others', 'Entertainment']",Others,True,micro | high | Others
linhchiibi,N/A,74.9,Unknown,6.74%,337.9K,linhchiibi,56.4K,𝗟𝗶𝗻𝗵 𝗖𝗵𝗶𝗶𝗯𝗶 ⋆˚✿˖°,"7,500,000 VND","Appliances, Hair Design & Care, Outfits, Cosmetics, Life Services, Beauty & Personal Care, Beauty Tutorials & Tips",337900.0,6.74,56400.0,7500000.0,,74.9,"['Appliances', 'Hair Design & Care', 'Outfits', 'Cosmetics', 'Life Services', 'Beauty & Personal Care', 'Beauty Tutorials & Tips']",7,0,0,0,0,1,0,12.730508232153463,10.94024216782542,15.830413711839864,False,False,False,False,high,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | high | Others
phuquy_xemay.nhapkhau,N/A,80.4,Unknown,1.98%,70.8K,phuquy_xemay.nhapkhau,7.8K,Phú Quý Xe Máy,"50,000 VND",Automobiles,70800.0,1.98,7800.0,50000.0,,80.4,['Automobiles'],1,0,0,0,0,1,0,11.167628403875849,8.962007209588313,10.819798284210286,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
phunnhandmade,92.4,75.4,Unknown,8.86%,254.3K,phunnhandmade,27.9K,⋆˚𝜗𝜚˚⋆🐋 Phunn🇻🇳⋆.˚ 𓇼,"300,000 VND","Business Services, DIY & Life Hacks",254300.0,8.86,27900.0,300000.0,92.4,75.4,"['Business Services', 'DIY & Life Hacks']",2,0,0,0,0,0,0,12.44627388376583,10.236417809461043,12.611541086966115,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
tradaoto88,N/A,82.6,Unknown,0.64%,168.5K,tradaoto88,14.1K,Trà đá Oto,"1,800,000 VND",Automobiles,168500.0,0.64,14100.0,1800000.0,,82.6,['Automobiles'],1,0,0,0,0,1,0,12.034696963475044,9.55400099583723,14.403297778421795,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
truong.trip,91.6,77,Unknown,2.94%,299.3K,truong.trip,81.6K,Trưởng Trip,"2,500,000 VND","Skincare, Appliances, Love & Romantic Relationships, Comedy, Apparel & Accessories, Beauty & Personal Care",299300.0,2.94,81600.0,2500000.0,91.6,77.0,"['Skincare', 'Appliances', 'Love & Romantic Relationships', 'Comedy', 'Apparel & Accessories', 'Beauty & Personal Care']",6,0,0,0,0,0,0,12.60920503496451,11.309596795779068,14.731801689838349,False,False,False,False,mid,micro,"['Others', 'Lifestyle', 'Entertainment', 'Beauty & Fashion']",Others,True,micro | mid | Others
dong.thuydung,92.3,77.5,Unknown,5.03%,1.6M,dong.thuydung,309.1K,Đồng Thuỳ Dung,"10,524,000 VND","Other Beauty & Personal Care, Music, Daily Life, News & Entertainment, Dance, Beauty & Personal Care",1600000.0,5.03,309100.0,10524000.0,92.3,77.5,"['Other Beauty & Personal Care', 'Music', 'Daily Life', 'News & Entertainment', 'Dance', 'Beauty & Personal Care']",6,0,0,0,0,0,0,14.285514812209815,12.641423363313939,16.16916901616322,True,False,True,False,high,mid,"['Others', 'Entertainment', 'Lifestyle', 'Beauty & Fashion']",Others,True,mid | high | Others
txh2001,91.6,76,Unknown,5.17%,20.3K,txh2001,45.7K,TXH,"1,000,000 VND","Travel, Campus Life, Daily Life",20300.0,5.17,45700.0,1000000.0,91.6,76.0,"['Travel', 'Campus Life', 'Daily Life']",3,0,0,0,0,0,0,9.918425424900335,10.729875458480967,13.815511557963774,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
trungcoca2022,N/A,88.4,Unknown,2.28%,397.2K,trungcoca2022,75.3K,Ông Ngoại Cà Khịa,"2,000,000 VND","Appliances, Family, Daily Life, Other Apparel & Accessories, Apparel & Accessories, Dance, Household Products",397200.0,2.28,75300.0,2000000.0,,88.4,"['Appliances', 'Family', 'Daily Life', 'Other Apparel & Accessories', 'Apparel & Accessories', 'Dance', 'Household Products']",7,0,0,0,0,1,0,12.892197728773349,11.229248693912288,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Lifestyle', 'Beauty & Fashion', 'Entertainment']",Others,True,micro | mid | Others
man_spidergaming,N/A,73.8,Unknown,2.47%,563.1K,man_spidergaming,8.9K,Mẫn SpiderGaming,"3,000,000 VND","Games, Video Games",563100.0,2.47,8900.0,3000000.0,,73.8,"['Games', 'Video Games']",2,0,0,0,0,1,0,13.241214287124635,9.093918908958932,14.914123179965662,False,False,False,False,mid,mid,"['Others', 'Knowledge / Tech']",Others,True,mid | mid | Others
hn.kem,N/A,78.3,Unknown,7.34%,606.3K,hn.kem,4.7K,Hânkem😘😘😘dưỡng mi mày,"300,000 VND","Home & Garden, Nature & Scenery, Selfie",606300.0,7.34,4700.0,300000.0,,78.3,"['Home & Garden', 'Nature & Scenery', 'Selfie']",3,0,0,0,0,1,0,13.31513184140697,8.45553053102413,12.611541086966115,False,False,False,False,low,mid,"['Others', 'Beauty & Fashion']",Others,True,mid | low | Others
tinhthuc999,N/A,75.6,Unknown,4.16%,211K,tinhthuc999,1.5K,Tỉnh Thức,"2,025,870 VND","E-Commerce (Non-app), Life Motivation, Love & Romantic Relationships, News & Entertainment",211000.0,4.16,1500.0,2025870.0,,75.6,"['E-Commerce (Non-app)', 'Life Motivation', 'Love & Romantic Relationships', 'News & Entertainment']",4,0,0,0,0,1,0,12.259618151783465,7.313886831633462,14.52151028950299,False,False,False,False,mid,micro,"['Others', 'Lifestyle', 'Entertainment']",Others,True,micro | mid | Others
dao_phat_tu_bi,N/A,74.2,Unknown,8.55%,57.1K,dao_phat_tu_bi,9.6K,Đạo Phật Từ Bi,"800,000 VND",Life Motivation,57100.0,8.55,9600.0,800000.0,,74.2,['Life Motivation'],1,0,0,0,0,1,0,10.9525769086256,9.169622538697624,13.592368256649284,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
monngontrunghoa888,N/A,75.8,Unknown,2.24%,789K,monngontrunghoa888,4.9K,monngontrunghoa888,"800,000 VND","Food & Beverage, Beverages & Production, Cooking & Recipes",789000.0,2.24,4900.0,800000.0,,75.8,"['Food & Beverage', 'Beverages & Production', 'Cooking & Recipes']",3,0,0,0,0,1,0,13.578522867254332,8.497194544909547,13.592368256649284,True,False,False,False,low,mid,"['Others', 'Lifestyle']",Others,True,mid | low | Others
nguyenthacduc,N/A,69.4,Unknown,3.37%,1.2M,nguyenthacduc,253.8K,🔆 Thạc Đức Vlog 🔆,"5,000,000 VND","Babies, Family, News & Entertainment, Apps",1200000.0,3.37,253800.0,5000000.0,,69.4,"['Babies', 'Family', 'News & Entertainment', 'Apps']",4,0,0,0,0,1,0,13.997832948091215,12.444305774364985,15.424948670398354,True,False,True,False,high,mid,"['Others', 'Lifestyle', 'Entertainment']",Others,True,mid | high | Others
hanisitinh,N/A,78.2,Unknown,4.65%,336.9K,hanisitinh,48.5K,Hani si tình 🌷,"5,000,000 VND","Oral Care, Love & Romantic Relationships, Comedy, Daily Life, News & Entertainment, Household Products, Beauty & Personal Care",336900.0,4.65,48500.0,5000000.0,,78.2,"['Oral Care', 'Love & Romantic Relationships', 'Comedy', 'Daily Life', 'News & Entertainment', 'Household Products', 'Beauty & Personal Care']",7,0,0,0,0,1,0,12.727544397630073,10.789339695269716,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Lifestyle', 'Entertainment', 'Beauty & Fashion']",Others,True,micro | high | Others
huypphung04_,98.6,90.6,Unknown,5.98%,607.2K,huypphung04_,181.2K,Huy Tủi Trẻ,"4,000,000 VND","Skincare, Appliances, Daily Life, Traditional Sports, Health, Beauty & Personal Care",607200.0,5.98,181200.0,4000000.0,98.6,90.6,"['Skincare', 'Appliances', 'Daily Life', 'Traditional Sports', 'Health', 'Beauty & Personal Care']",6,0,0,0,0,0,0,13.316615151966023,12.107362191339584,15.201805169084134,False,False,True,False,high,mid,"['Others', 'Lifestyle', 'Beauty & Fashion']",Others,True,mid | high | Others
nguyenduysonkhe,90.6,88.6,Unknown,2.70%,214.4K,nguyenduysonkhe,7.8K,Nguyễn Duy Sơn Khê,"500,000 VND","Toys & Collectibles, Tech Products & Tests",214400.0,2.7,7800.0,500000.0,90.6,88.6,"['Toys & Collectibles', 'Tech Products & Tests']",2,0,0,0,0,0,0,12.27560337234701,8.962007209588313,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Knowledge / Tech']",Others,True,micro | low | Others
camsieubeo,93.7,91,Unknown,12.49%,29.7K,camsieubeo,22.3K,Con mèo tên Cam,"1,000,000 VND",Pet Tips & Care,29700.0,12.49,22300.0,1000000.0,93.7,91.0,['Pet Tips & Care'],1,0,0,0,0,0,0,10.298935994257638,10.012386799492118,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
.vnlifestyle,N/A,75.8,Unknown,1.94%,501.2K,.vnlifestyle,2.2K,Lifestyle,"1,000,000 VND","Food & Beverage, Movies & TV",501200.0,1.94,2200.0,1000000.0,,75.8,"['Food & Beverage', 'Movies & TV']",2,0,0,0,0,1,0,13.124762497213553,7.696667081526462,13.815511557963774,False,False,False,False,mid,mid,"['Others', 'Entertainment']",Others,True,mid | mid | Others
hungcamdayne,N/A,78.6,Unknown,4.36%,1.9M,hungcamdayne,84.7K,Hùng Cam Đây Nè,"6,000,000 VND","Games, Sports News, Video Games",1900000.0,4.36,84700.0,6000000.0,,78.6,"['Games', 'Sports News', 'Video Games']",3,0,0,0,0,1,0,14.45736497045232,11.346882686945893,15.607270193858982,True,False,False,False,high,mid,"['Others', 'Knowledge / Tech']",Others,True,mid | high | Others
laonap_douyin,90.2,79,Unknown,3.97%,185.5K,laonap_douyin,88K,Lão Nạp Douyin,"1,409,000 VND","Pet Tips & Care, News & Entertainment, Comedy",185500.0,3.97,88000.0,1409000.0,90.2,79.0,"['Pet Tips & Care', 'News & Entertainment', 'Comedy']",3,0,0,0,0,0,0,12.130815551850676,11.385103457032141,14.158391500603773,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
trinhdnk1704,N/A,77.7,Unknown,3.70%,31.9K,trinhdnk1704,210.8K,Phomai chữa lành,"2,000,000 VND","Babies, Family",31900.0,3.7,210800.0,2000000.0,,77.7,"['Babies', 'Family']",2,0,0,0,0,1,0,10.370392636243981,12.258669839471109,14.508658238524095,False,False,True,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
tiktokhungngo,N/A,72.6,Unknown,2.11%,137.7K,tiktokhungngo,2.3K,🌽Hưng Ngô PowerPoint🍿,"500,000 VND","Career Development, Video Games, Business Services",137700.0,2.11,2300.0,500000.0,,72.6,"['Career Development', 'Video Games', 'Business Services']",3,0,0,0,0,1,0,11.832839946854502,7.741099090035366,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Knowledge / Tech']",Others,True,micro | low | Others
hoangtongnhu,N/A,74.8,Unknown,9.40%,64.1K,hoangtongnhu,2.8K,Hoàng Tống Như 🇻🇳,"500,000 VND","Food & Beverage, Movies & TV",64099.99999999999,9.4,2800.0,500000.0,,74.8,"['Food & Beverage', 'Movies & TV']",2,0,0,0,0,1,0,11.068215243411098,7.937731775260109,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
quadentruyenke,N/A,74.8,Unknown,3.81%,56.3K,quadentruyenke,41K,Quạ Đen,"500,000 VND",Supernatural & Horror,56300.0,3.81,41000.0,500000.0,,74.8,['Supernatural & Horror'],1,0,0,0,0,1,0,10.938467575959383,10.62135173563291,13.122365377402328,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
vietrqu,N/A,N/A,Unknown,17.53%,4.7K,vietrqu,82.9K,LuxTei,"5,000,000 VND",Automobiles,4700.0,17.53,82900.0,5000000.0,,,['Automobiles'],1,0,0,0,0,1,1,8.45553053102413,11.325402403776808,15.424948670398354,False,True,False,False,high,micro,['Others'],Others,True,micro | high | Others
vuxuantruong77,93.1,77.2,Unknown,3.20%,187.6K,vuxuantruong77,34.9K,Đam mê Bóng chuyền,"1,500,000 VND","Skincare, Outfits, Traditional Sports, Apparel & Accessories, Sports & Outdoor, Beauty & Personal Care",187600.0,3.2,34900.0,1500000.0,93.1,77.2,"['Skincare', 'Outfits', 'Traditional Sports', 'Apparel & Accessories', 'Sports & Outdoor', 'Beauty & Personal Care']",6,0,0,0,0,0,0,12.14207264603046,10.460270761075149,14.220976332738882,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
utne7777,N/A,75.9,Unknown,2.30%,155.9K,utne7777,1.1M,Út nè,"3,000,000 VND","Wildlife & Exotic Pets, Music",155900.0,2.3,1100000.0,3000000.0,,75.9,"['Wildlife & Exotic Pets', 'Music']",2,0,0,0,0,1,0,11.956976469393481,13.910821646859095,14.914123179965662,False,False,True,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
lescargot.papier,90.3,73.8,Unknown,7.52%,257.7K,lescargot.papier,6.1K,lescargot.papier,"6,577,500 VND",DIY & Life Hacks,257700.0,7.52,6100.0,6577500.0,90.3,73.8,['DIY & Life Hacks'],1,0,0,0,0,0,0,12.459555277114108,8.716207971151853,15.69916544393002,False,False,False,False,high,micro,['Others'],Others,True,micro | high | Others
khayphiphe,93.8,79,Unknown,3.54%,341K,khayphiphe,122.5K,Khầy Phi Phe,"4,500,000 VND","Games, Video Games",341000.0,3.54,122500.0,4500000.0,93.8,79.0,"['Games', 'Video Games']",2,0,0,0,0,0,0,12.739640688812674,11.715874472198905,15.319588176962746,False,False,False,False,high,micro,"['Others', 'Knowledge / Tech']",Others,True,micro | high | Others
xiaogou035,95.8,77.6,Unknown,6.91%,298.1K,xiaogou035,552.4K,oo🐶（破300k粉丝送小狗）,"40,000,000 VND",Pet Tips & Care,298100.0,6.91,552400.0,40000000.0,95.8,77.6,['Pet Tips & Care'],1,0,0,0,0,0,0,12.605187634239536,13.22202951079804,17.50439003707821,False,False,True,True,high,micro,['Others'],Others,True,micro | high | Others
minmusic81207,N/A,77,Unknown,7.27%,227.9K,minmusic81207,1.6K,𝙼𝚒𝚗 𝙼𝚞𝚜𝚒𝚌,"2,000,000 VND",Babies,227900.0,7.27,1600.0,2000000.0,,77.0,['Babies'],1,0,0,0,0,1,0,12.336666603113574,7.3783837129967145,14.508658238524095,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
nahtviez,94.4,75.2,Unknown,4.69%,22.9K,nahtviez,200.1K,Lê Vy,"10,000,000 VND",Traditional Sports,22900.0,4.69,200100.0,10000000.0,94.4,75.2,['Traditional Sports'],1,0,0,0,0,0,0,10.038935856711177,12.206577518060588,16.118095750958314,False,False,True,False,high,micro,['Others'],Others,True,micro | high | Others
chunpopofficial,91.6,93.4,Unknown,3.89%,1.9M,chunpopofficial,186.7K,Chun Pop,"5,000,000 VND","Games, Comedy",1900000.0,3.89,186700.0,5000000.0,91.6,93.4,"['Games', 'Comedy']",2,0,0,0,0,0,0,14.45736497045232,12.137263685701864,15.424948670398354,True,False,True,False,high,mid,"['Others', 'Entertainment']",Others,True,mid | high | Others
lag.lex,N/A,75.7,Unknown,1.93%,241.9K,lag.lex,28.4K,𝐋𝐀𝐆 𝐋𝐄𝐗,"2,000,000 VND","Tech & Electronics, Art",241900.0,1.93,28400.0,2000000.0,,75.7,"['Tech & Electronics', 'Art']",2,0,0,0,0,1,0,12.39628383052922,10.254179634797001,14.508658238524095,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
lyw_haly,91.8,78,Unknown,14.29%,449.5K,lyw_haly,103.4K,Hà Lii🐝,"4,288,530 VND","Skincare, Lip Syncing, E-Commerce (Non-app), Dance, Beauty & Personal Care",449500.0,14.29,103400.0,4288530.0,91.8,78.0,"['Skincare', 'Lip Syncing', 'E-Commerce (Non-app)', 'Dance', 'Beauty & Personal Care']",5,0,0,0,0,0,0,13.015893357585442,11.546369912189585,15.271454808021208,False,False,False,False,high,micro,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,micro | high | Others
gi.tr.cuc.sng58,N/A,74.6,Unknown,3.03%,12.8K,gi.tr.cuc.sng58,14.3K,Giá trị cuộc sống,"20,000 VND","Career Development, Life Motivation, Love & Romantic Relationships",12800.0,3.03,14300.0,20000.0,,74.6,"['Career Development', 'Life Motivation', 'Love & Romantic Relationships']",3,0,0,0,0,1,0,9.45727857185611,9.568084743872936,9.90353755128617,False,False,False,False,low,micro,"['Others', 'Lifestyle']",Others,True,micro | low | Others
haichi121,N/A,72.5,Unknown,5.55%,420.1K,haichi121,98.1K,Hana’s House,"5,000,000 VND","Travel, Restaurant Exploration",420100.0,5.55,98100.0,5000000.0,,72.5,"['Travel', 'Restaurant Exploration']",2,0,0,0,0,1,0,12.948250437540263,11.493752839181418,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Lifestyle']",Others,True,micro | high | Others
minhtien07123006,N/A,70.8,Unknown,0.50%,288.5K,minhtien07123006,80.8K,Mẹ Min Cam,"5,000,000 VND","Skincare, Family, Beauty & Personal Care, Tech Products & Tests, Baby, Kids & Maternity, Health",288500.0,0.5,80800.0,5000000.0,,70.8,"['Skincare', 'Family', 'Beauty & Personal Care', 'Tech Products & Tests', 'Baby', 'Kids & Maternity', 'Health']",7,0,0,0,0,1,0,12.57245383112879,11.299744620670225,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Lifestyle', 'Beauty & Fashion', 'Knowledge / Tech']",Others,True,micro | high | Others
tra.dang.904,N/A,81.4,Unknown,2.19%,21.2M,tra.dang.904,1.6M,☘️Trà Đặng☘️,"85,000,000 VND","Skincare, Video Games, Life Services, News & Entertainment, Animation & Cosplay, Dance, Beauty & Personal Care",21200000.0,2.19,1600000.0,85000000.0,,81.4,"['Skincare', 'Video Games', 'Life Services', 'News & Entertainment', 'Animation & Cosplay', 'Dance', 'Beauty & Personal Care']",7,0,0,0,0,1,0,16.86951178681205,14.285514812209815,18.258161826219297,True,False,True,True,high,macro,"['Others', 'Knowledge / Tech', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | high | Others
